x,y1,y2
1656.29630,1.56079,4.28357
1659.25926,1.55714,4.28182
1662.22222,1.55330,4.27991
1665.18519,1.54926,4.27785
1668.14815,1.54502,4.27563
1671.11111,1.54057,4.27325
1674.07407,1.53590,4.27072
1677.03704,1.53101,4.26802
1680.00000,1.52590,4.26517
1682.96296,1.52055,4.26216
1685.92593,1.51496,4.25899
1688.88889,1.50912,4.25566
1691.85185,1.50303,4.25217
1694.81481,1.49668,4.24852
1697.77778,1.49007,4.24471
1700.74074,1.48318,4.24075
1703.70370,1.47600,4.23664
1706.66667,1.46855,4.23237
1709.62963,1.46079,4.22795
1712.59259,1.45274,4.22338
1715.55556,1.44437,4.21866
1718.51852,1.43569,4.21380
1721.48148,1.42668,4.20880
1724.44444,1.41735,4.20366
1727.40741,1.40767,4.19838
1730.37037,1.39764,4.19298
1733.33333,1.38726,4.18744
1736.29630,1.37652,4.18178
1739.25926,1.36540,4.17601
1742.22222,1.35391,4.17011
1745.18519,1.34203,4.16411
1748.14815,1.32975,4.15800
1751.11111,1.31707,4.15179
1754.07407,1.30398,4.14549
1757.03704,1.29046,4.13909
1760.00000,1.27652,4.13262
1762.96296,1.26214,4.12606
1765.92593,1.24732,4.11943
1768.88889,1.23204,4.11274
1771.85185,1.21631,4.10598
1774.81481,1.20010,4.09917
1777.77778,1.18342,4.09232
1780.74074,1.16625,4.08542
1783.70370,1.14859,4.07849
1786.66667,1.13042,4.07153
1789.62963,1.11175,4.06455
1792.59259,1.09256,4.05756
1795.55556,1.07285,4.05055
1798.51852,1.05260,4.04355
1801.48148,1.03182,4.03656
1804.44444,1.01049,4.02957
1807.40741,0.98861,4.02261
1810.37037,0.96617,4.01568
1813.33333,0.94316,4.00877
1816.29630,0.91959,4.00191
1819.25926,0.89543,3.99509
1822.22222,0.87070,3.98833
1825.18519,0.84537,3.98162
1828.14815,0.81945,3.97498
1831.11111,0.79294,3.96841
1834.07407,0.76582,3.96192
1837.03704,0.73809,3.95550
1840.00000,0.70975,3.94918
1842.96296,0.68080,3.94295
1845.92593,0.65123,3.93682
1848.88889,0.62105,3.93079
1851.85185,0.59023,3.92487
1854.81481,0.55880,3.91906
1857.77778,0.52674,3.91336
1860.74074,0.49404,3.90779
1863.70370,0.46072,3.90234
1866.66667,0.42677,3.89702
1869.62963,0.39219,3.89183
1872.59259,0.35698,3.88678
1875.55556,0.32114,3.88186
1878.51852,0.28467,3.87709
1881.48148,0.24757,3.87246
1884.44444,0.20984,3.86797
1887.40741,0.17149,3.86363
1890.37037,0.13251,3.85944
1893.33333,0.09291,3.85540
1896.29630,0.05270,3.85151
1899.25926,0.01187,3.84777
1902.22222,-0.02958,3.84419
1905.18519,-0.07163,3.84076
1908.14815,-0.11429,3.83749
1911.11111,-0.15754,3.83438
1914.07407,-0.20139,3.83142
1917.03704,-0.24584,3.82862
1920.00000,-0.29087,3.82597
1922.96296,-0.33648,3.82348
1925.92593,-0.38266,3.82115
1928.88889,-0.42942,3.81897
1931.85185,-0.47674,3.81694
1934.81481,-0.52461,3.81507
1937.77778,-0.57304,3.81335
1940.74074,-0.62201,3.81179
1943.70370,-0.67152,3.81037
1946.66667,-0.72156,3.80910
1949.62963,-0.77212,3.80798
1952.59259,-0.82320,3.80701
1955.55556,-0.87479,3.80618
1958.51852,-0.92688,3.80549
1961.48148,-0.97946,3.80495
1964.44444,-1.03252,3.80454
1967.40741,-1.08607,3.80427
1970.37037,-1.14008,3.80414
1973.33333,-1.19455,3.80413
1976.29630,-1.24948,3.80426
1979.25926,-1.30485,3.80452
1982.22222,-1.36065,3.80491
1985.18519,-1.41688,3.80541
1988.14815,-1.47353,3.80604
1991.11111,-1.53058,3.80679
1994.07407,-1.58804,3.80766
1997.03704,-1.64588,3.80864
2000.00000,-1.70411,3.80973
2002.96296,-1.76271,3.81093
2005.92593,-1.82167,3.81224
2008.88889,-1.88098,3.81365
2011.85185,-1.94064,3.81516
2014.81481,-2.00063,3.81677
2017.77778,-2.06095,3.81847
2020.74074,-2.12158,3.82027
2023.70370,-2.18252,3.82216
2026.66667,-2.24375,3.82413
2029.62963,-2.30527,3.82619
2032.59259,-2.36707,3.82833
2035.55556,-2.42913,3.83055
2038.51852,-2.49145,3.83284
2041.48148,-2.55402,3.83521
2044.44444,-2.61683,3.83764
2047.40741,-2.67987,3.84015
2050.37037,-2.74312,3.84271
2053.33333,-2.80658,3.84533
2056.29630,-2.87024,3.84802
2059.25926,-2.93409,3.85075
2062.22222,-2.99812,3.85354
2065.18519,-3.06232,3.85637
2068.14815,-3.12668,3.85925
2071.11111,-3.19119,3.86218
2074.07407,-3.25584,3.86514
2077.03704,-3.32062,3.86813
2080.00000,-3.38552,3.87116
2082.96296,-3.45053,3.87421
2085.92593,-3.51564,3.87729
2088.88889,-3.58084,3.88040
2091.85185,-3.64613,3.88352
2094.81481,-3.71149,3.88666
2097.77778,-3.77691,3.88981
2100.74074,-3.84238,3.89297
2103.70370,-3.90790,3.89614
2106.66667,-3.97345,3.89931
2109.62963,-4.03902,3.90247
2112.59259,-4.10461,3.90564
2115.55556,-4.17021,3.90879
2118.51852,-4.23580,3.91194
2121.48148,-4.30138,3.91507
2124.44444,-4.36693,3.91819
2127.40741,-4.43246,3.92128
2130.37037,-4.49794,3.92435
2133.33333,-4.56337,3.92739
2136.29630,-4.62875,3.93040
2139.25926,-4.69405,3.93337
2142.22222,-4.75928,3.93631
2145.18519,-4.82442,3.93920
2148.14815,-4.88947,3.94205
2151.11111,-4.95441,3.94485
2154.07407,-5.01924,3.94760
2157.03704,-5.08394,3.95029
2160.00000,-5.14852,3.95292
2162.96296,-5.21296,3.95549
2165.92593,-5.27724,3.95799
2168.88889,-5.34138,3.96043
2171.85185,-5.40534,3.96279
2174.81481,-5.46914,3.96507
2177.77778,-5.53275,3.96727
2180.74074,-5.59617,3.96939
2183.70370,-5.65940,3.97142
2186.66667,-5.72241,3.97336
2189.62963,-5.78522,3.97520
2192.59259,-5.84780,3.97695
2195.55556,-5.91015,3.97859
2198.51852,-5.97226,3.98013
2201.48148,-6.03412,3.98155
2204.44444,-6.09574,3.98287
2207.40741,-6.15709,3.98406
2210.37037,-6.21817,3.98514
2213.33333,-6.27897,3.98610
2216.29630,-6.33949,3.98692
2219.25926,-6.39972,3.98762
2222.22222,-6.45965,3.98818
2225.18519,-6.51927,3.98860
2228.14815,-6.57858,3.98888
2231.11111,-6.63757,3.98901
2234.07407,-6.69624,3.98900
2237.03704,-6.75456,3.98883
2240.00000,-6.81255,3.98851
2242.96296,-6.87019,3.98803
2245.92593,-6.92748,3.98738
2248.88889,-6.98440,3.98657
2251.85185,-7.04096,3.98558
2254.81481,-7.09714,3.98442
2257.77778,-7.15295,3.98309
2260.74074,-7.20836,3.98157
2263.70370,-7.26339,3.97987
2266.66667,-7.31801,3.97798
2269.62963,-7.37223,3.97590
2272.59259,-7.42604,3.97362
2275.55556,-7.47943,3.97115
2278.51852,-7.53240,3.96847
2281.48148,-7.58495,3.96559
2284.44444,-7.63705,3.96250
2287.40741,-7.68872,3.95919
2290.37037,-7.73995,3.95567
2293.33333,-7.79073,3.95193
2296.29630,-7.84105,3.94797
2299.25926,-7.89091,3.94379
2302.22222,-7.94030,3.93937
2305.18519,-7.98923,3.93472
2308.14815,-8.03768,3.92984
2311.11111,-8.08565,3.92472
2314.07407,-8.13313,3.91936
2317.03704,-8.18013,3.91375
2320.00000,-8.22663,3.90789
2322.96296,-8.27263,3.90178
2325.92593,-8.31813,3.89542
2328.88889,-8.36312,3.88880
2331.85185,-8.40760,3.88192
2334.81481,-8.45157,3.87477
2337.77778,-8.49502,3.86736
2340.74074,-8.53794,3.85968
2343.70370,-8.58033,3.85173
2346.66667,-8.62220,3.84350
2349.62963,-8.66353,3.83499
2352.59259,-8.70432,3.82620
2355.55556,-8.74457,3.81713
2358.51852,-8.78427,3.80777
2361.48148,-8.82342,3.79812
2364.44444,-8.86202,3.78818
2367.40741,-8.90007,3.77795
2370.37037,-8.93756,3.76741
2373.33333,-8.97448,3.75658
2376.29630,-9.01084,3.74545
2379.25926,-9.04664,3.73401
2382.22222,-9.08186,3.72226
2385.18519,-9.11651,3.71020
2388.14815,-9.15058,3.69783
2391.11111,-9.18408,3.68515
2394.07407,-9.21699,3.67215
2397.03704,-9.24932,3.65883
2400.00000,-9.28106,3.64519
2402.96296,-9.31222,3.63122
2405.92593,-9.34279,3.61693
2408.88889,-9.37276,3.60231
2411.85185,-9.40214,3.58737
2414.81481,-9.43092,3.57209
2417.77778,-9.45911,3.55648
2420.74074,-9.48669,3.54053
2423.70370,-9.51367,3.52425
2426.66667,-9.54005,3.50762
2429.62963,-9.56583,3.49066
2432.59259,-9.59099,3.47335
2435.55556,-9.61555,3.45571
2438.51852,-9.63950,3.43771
2441.48148,-9.66284,3.41937
2444.44444,-9.68557,3.40068
2447.40741,-9.70768,3.38164
2450.37037,-9.72918,3.36225
2453.33333,-9.75006,3.34251
2456.29630,-9.77033,3.32241
2459.25926,-9.78998,3.30196
2462.22222,-9.80901,3.28116
2465.18519,-9.82742,3.25999
2468.14815,-9.84521,3.23847
2471.11111,-9.86239,3.21660
2474.07407,-9.87894,3.19436
2477.03704,-9.89487,3.17176
2480.00000,-9.91018,3.14880
2482.96296,-9.92487,3.12548
2485.92593,-9.93893,3.10179
2488.88889,-9.95237,3.07775
2491.85185,-9.96519,3.05334
2494.81481,-9.97739,3.02856
2497.77778,-9.98896,3.00342
2500.74074,-9.99991,2.97792
2503.70370,-10.01024,2.95205
2506.66667,-10.01995,2.92582
2509.62963,-10.02903,2.89922
2512.59259,-10.03749,2.87226
2515.55556,-10.04533,2.84493
2518.51852,-10.05255,2.81724
2521.48148,-10.05914,2.78918
2524.44444,-10.06512,2.76076
2527.40741,-10.07047,2.73197
2530.37037,-10.07521,2.70282
2533.33333,-10.07932,2.67331
2536.29630,-10.08282,2.64343
2539.25926,-10.08571,2.61319
2542.22222,-10.08797,2.58259
2545.18519,-10.08962,2.55163
2548.14815,-10.09066,2.52031
2551.11111,-10.09108,2.48862
2554.07407,-10.09089,2.45658
2557.03704,-10.09009,2.42418
2560.00000,-10.08867,2.39143
2562.96296,-10.08665,2.35831
2565.92593,-10.08402,2.32485
2568.88889,-10.08079,2.29103
2571.85185,-10.07695,2.25686
2574.81481,-10.07251,2.22234
2577.77778,-10.06747,2.18747
2580.74074,-10.06182,2.15225
2583.70370,-10.05558,2.11669
2586.66667,-10.04874,2.08078
2589.62963,-10.04131,2.04453
2592.59259,-10.03328,2.00794
2595.55556,-10.02466,1.97101
2598.51852,-10.01545,1.93375
2601.48148,-10.00566,1.89615
