x,y1,y2
67.22623,-25.28635,59.21909
67.27227,-25.24098,59.26353
67.31832,-25.19562,59.30795
67.36436,-25.15028,59.35236
67.41041,-25.10495,59.39676
67.45646,-25.05964,59.44113
67.50250,-25.01435,59.48549
67.54855,-24.96907,59.52984
67.59459,-24.92381,59.57417
67.64064,-24.87857,59.61848
67.68669,-24.83334,59.66277
67.73273,-24.78813,59.70705
67.77878,-24.74294,59.75130
67.82482,-24.69777,59.79554
67.87087,-24.65261,59.83977
67.91692,-24.60747,59.88397
67.96296,-24.56236,59.92816
68.00901,-24.51725,59.97233
68.05506,-24.47217,60.01648
68.10110,-24.42711,60.06062
68.14715,-24.38207,60.10473
68.19319,-24.33704,60.14883
68.23924,-24.29203,60.19290
68.28529,-24.24705,60.23696
68.33133,-24.20208,60.28100
68.37738,-24.15714,60.32502
68.42342,-24.11221,60.36902
68.46947,-24.06731,60.41300
68.51552,-24.02242,60.45697
68.56156,-23.97756,60.50091
68.60761,-23.93272,60.54483
68.65365,-23.88790,60.58873
68.69970,-23.84310,60.63261
68.74575,-23.79832,60.67647
68.79179,-23.75356,60.72032
68.83784,-23.70883,60.76414
68.88388,-23.66411,60.80794
68.92993,-23.61943,60.85172
68.97598,-23.57476,60.89547
69.02202,-23.53011,60.93921
69.06807,-23.48549,60.98293
69.11411,-23.44090,61.02662
69.16016,-23.39632,61.07030
69.20621,-23.35177,61.11395
69.25225,-23.30724,61.15758
69.29830,-23.26274,61.20119
69.34434,-23.21826,61.24477
69.39039,-23.17381,61.28834
69.43644,-23.12938,61.33188
69.48248,-23.08498,61.37540
69.52853,-23.04060,61.41889
69.57457,-22.99624,61.46237
69.62062,-22.95191,61.50582
69.66667,-22.90761,61.54925
69.71271,-22.86333,61.59265
69.75876,-22.81908,61.63604
69.80480,-22.77486,61.67939
69.85085,-22.73066,61.72273
69.89690,-22.68649,61.76604
69.94294,-22.64234,61.80933
69.98899,-22.59823,61.85260
70.03504,-22.55414,61.89584
70.08108,-22.51007,61.93905
70.12713,-22.46604,61.98225
70.17317,-22.42203,62.02541
70.21922,-22.37805,62.06856
70.26527,-22.33410,62.11168
70.31131,-22.29018,62.15477
70.35736,-22.24629,62.19784
70.40340,-22.20242,62.24089
70.44945,-22.15859,62.28391
70.49550,-22.11478,62.32690
70.54154,-22.07101,62.36987
70.58759,-22.02726,62.41282
70.63363,-21.98354,62.45574
70.67968,-21.93986,62.49863
70.72573,-21.89620,62.54150
70.77177,-21.85258,62.58434
70.81782,-21.80898,62.62716
70.86386,-21.76542,62.66995
70.90991,-21.72189,62.71271
70.95596,-21.67839,62.75545
71.00200,-21.63492,62.79816
71.04805,-21.59148,62.84085
71.09409,-21.54808,62.88350
71.14014,-21.50471,62.92613
71.18619,-21.46137,62.96874
71.23223,-21.41806,63.01132
71.27828,-21.37479,63.05387
71.32432,-21.33155,63.09639
71.37037,-21.28834,63.13889
71.41642,-21.24516,63.18135
71.46246,-21.20202,63.22379
71.50851,-21.15892,63.26621
71.55455,-21.11585,63.30859
71.60060,-21.07281,63.35095
71.64665,-21.02980,63.39328
71.69269,-20.98684,63.43558
71.73874,-20.94390,63.47786
71.78478,-20.90101,63.52010
71.83083,-20.85814,63.56232
71.87688,-20.81532,63.60451
71.92292,-20.77253,63.64666
71.96897,-20.72977,63.68880
72.01502,-20.68705,63.73090
72.06106,-20.64437,63.77297
72.10711,-20.60173,63.81501
72.15315,-20.55912,63.85703
72.19920,-20.51655,63.89901
72.24525,-20.47401,63.94097
72.29129,-20.43152,63.98290
72.33734,-20.38906,64.02479
72.38338,-20.34664,64.06666
72.42943,-20.30426,64.10850
72.47548,-20.26191,64.15031
72.52152,-20.21961,64.19208
72.56757,-20.17734,64.23383
72.61361,-20.13511,64.27555
72.65966,-20.09293,64.31724
72.70571,-20.05078,64.35889
72.75175,-20.00867,64.40052
72.79780,-19.96660,64.44212
72.84384,-19.92457,64.48368
72.88989,-19.88259,64.52521
72.93594,-19.84064,64.56672
72.98198,-19.79873,64.60819
73.02803,-19.75687,64.64963
73.07407,-19.71504,64.69104
73.12012,-19.67326,64.73242
73.16617,-19.63152,64.77377
73.21221,-19.58982,64.81508
73.25826,-19.54816,64.85637
73.30430,-19.50655,64.89762
73.35035,-19.46498,64.93884
73.39640,-19.42345,64.98003
73.44244,-19.38196,65.02119
73.48849,-19.34052,65.06231
73.53453,-19.29912,65.10341
73.58058,-19.25776,65.14447
73.62663,-19.21645,65.18550
73.67267,-19.17518,65.22649
73.71872,-19.13396,65.26746
73.76476,-19.09278,65.30839
73.81081,-19.05164,65.34929
73.85686,-19.01055,65.39015
73.90290,-18.96951,65.43098
73.94895,-18.92851,65.47178
73.99499,-18.88755,65.51255
74.04104,-18.84665,65.55328
74.08709,-18.80578,65.59399
74.13313,-18.76497,65.63465
74.17918,-18.72420,65.67529
74.22523,-18.68347,65.71589
74.27127,-18.64280,65.75645
74.31732,-18.60217,65.79699
74.36336,-18.56159,65.83749
74.40941,-18.52105,65.87795
74.45546,-18.48057,65.91839
74.50150,-18.44013,65.95878
74.54755,-18.39974,65.99915
74.59359,-18.35940,66.03948
74.63964,-18.31910,66.07977
74.68569,-18.27886,66.12003
74.73173,-18.23866,66.16026
74.77778,-18.19852,66.20045
74.82382,-18.15842,66.24061
74.86987,-18.11837,66.28073
74.91592,-18.07837,66.32082
74.96196,-18.03843,66.36088
75.00801,-17.99853,66.40090
75.05405,-17.95868,66.44088
75.10010,-17.91889,66.48083
75.14615,-17.87914,66.52074
75.19219,-17.83945,66.56062
75.23824,-17.79981,66.60047
75.28428,-17.76022,66.64027
75.33033,-17.72068,66.68005
75.37638,-17.68119,66.71978
75.42242,-17.64176,66.75949
75.46847,-17.60238,66.79915
75.51451,-17.56305,66.83878
75.56056,-17.52377,66.87838
75.60661,-17.48455,66.91794
75.65265,-17.44538,66.95746
75.69870,-17.40627,66.99695
75.74474,-17.36721,67.03640
75.79079,-17.32820,67.07581
75.83684,-17.28924,67.11519
75.88288,-17.25034,67.15453
75.92893,-17.21150,67.19384
75.97497,-17.17271,67.23311
76.02102,-17.13398,67.27234
76.06707,-17.09530,67.31154
76.11311,-17.05667,67.35070
76.15916,-17.01811,67.38982
76.20521,-16.97959,67.42891
76.25125,-16.94114,67.46796
76.29730,-16.90274,67.50697
76.34334,-16.86440,67.54595
76.38939,-16.82611,67.58488
76.43544,-16.78788,67.62379
76.48148,-16.74971,67.66265
76.52753,-16.71160,67.70148
76.57357,-16.67354,67.74027
76.61962,-16.63554,67.77902
76.66567,-16.59760,67.81774
76.71171,-16.55972,67.85641
76.75776,-16.52190,67.89505
76.80380,-16.48414,67.93366
76.84985,-16.44643,67.97222
76.89590,-16.40878,68.01075
76.94194,-16.37120,68.04924
76.98799,-16.33367,68.08769
77.03403,-16.29620,68.12610
77.08008,-16.25880,68.16448
77.12613,-16.22145,68.20282
77.17217,-16.18416,68.24112
77.21822,-16.14694,68.27938
77.26426,-16.10977,68.31760
77.31031,-16.07267,68.35579
77.35636,-16.03563,68.39393
77.40240,-15.99865,68.43204
77.44845,-15.96173,68.47011
77.49449,-15.92488,68.50814
77.54054,-15.88808,68.54614
77.58659,-15.85135,68.58409
77.63263,-15.81468,68.62201
77.67868,-15.77808,68.65988
77.72472,-15.74153,68.69772
77.77077,-15.70505,68.73552
77.81682,-15.66864,68.77328
77.86286,-15.63229,68.81100
77.90891,-15.59600,68.84868
77.95495,-15.55977,68.88633
78.00100,-15.52361,68.92393
78.04705,-15.48752,68.96150
78.09309,-15.45149,68.99902
78.13914,-15.41552,69.03651
78.18519,-15.37962,69.07396
78.23123,-15.34379,69.11137
78.27728,-15.30802,69.14874
78.32332,-15.27232,69.18606
78.36937,-15.23668,69.22335
78.41542,-15.20111,69.26061
78.46146,-15.16561,69.29782
78.50751,-15.13017,69.33499
78.55355,-15.09480,69.37212
78.59960,-15.05950,69.40921
78.64565,-15.02426,69.44626
78.69169,-14.98909,69.48327
78.73774,-14.95399,69.52025
78.78378,-14.91896,69.55718
78.82983,-14.88400,69.59407
78.87588,-14.84910,69.63092
78.92192,-14.81427,69.66774
78.96797,-14.77952,69.70451
79.01401,-14.74483,69.74124
79.06006,-14.71021,69.77793
79.10611,-14.67566,69.81459
