x,y1,y2
54.21966,58.41719,97.79805
54.32520,58.41160,97.80092
54.43073,58.40571,97.80365
54.53627,58.39952,97.80624
54.64180,58.39302,97.80870
54.74734,58.38622,97.81102
54.85287,58.37911,97.81320
54.95841,58.37170,97.81525
55.06394,58.36398,97.81716
55.16948,58.35594,97.81895
55.27502,58.34760,97.82060
55.38055,58.33895,97.82212
55.48609,58.32998,97.82352
55.59162,58.32070,97.82479
55.69716,58.31110,97.82593
55.80269,58.30119,97.82695
55.90823,58.29096,97.82784
56.01376,58.28041,97.82861
56.11930,58.26954,97.82926
56.22483,58.25835,97.82979
56.33037,58.24683,97.83020
56.43591,58.23500,97.83050
56.54144,58.22283,97.83068
56.64698,58.21035,97.83074
56.75251,58.19753,97.83070
56.85805,58.18439,97.83054
56.96358,58.17092,97.83027
57.06912,58.15711,97.82989
57.17465,58.14298,97.82940
57.28019,58.12851,97.82881
57.38573,58.11371,97.82811
57.49126,58.09857,97.82731
57.59680,58.08309,97.82641
57.70233,58.06728,97.82541
57.80787,58.05113,97.82431
57.91340,58.03463,97.82311
58.01894,58.01780,97.82181
58.12447,58.00062,97.82042
58.23001,57.98309,97.81894
58.33555,57.96522,97.81737
58.44108,57.94700,97.81570
58.54662,57.92844,97.81395
58.65215,57.90952,97.81211
58.75769,57.89026,97.81019
58.86322,57.87064,97.80818
58.96876,57.85067,97.80609
59.07429,57.83034,97.80392
59.17983,57.80966,97.80167
59.28537,57.78862,97.79935
59.39090,57.76722,97.79695
59.49644,57.74546,97.79447
59.60197,57.72334,97.79192
59.70751,57.70086,97.78930
59.81304,57.67801,97.78661
59.91858,57.65480,97.78386
60.02411,57.63122,97.78104
60.12965,57.60728,97.77815
60.23519,57.58296,97.77520
60.34072,57.55828,97.77220
60.44626,57.53322,97.76913
60.55179,57.50779,97.76600
60.65733,57.48198,97.76282
60.76286,57.45580,97.75959
60.86840,57.42924,97.75630
60.97393,57.40230,97.75297
61.07947,57.37499,97.74958
61.18501,57.34729,97.74615
61.29054,57.31921,97.74268
61.39608,57.29074,97.73916
61.50161,57.26189,97.73560
61.60715,57.23265,97.73200
61.71268,57.20303,97.72836
61.81822,57.17301,97.72469
61.92375,57.14261,97.72098
62.02929,57.11181,97.71724
62.13482,57.08062,97.71347
62.24036,57.04903,97.70967
62.34590,57.01705,97.70585
62.45143,56.98467,97.70200
62.55697,56.95189,97.69813
62.66250,56.91872,97.69423
62.76804,56.88514,97.69032
62.87357,56.85115,97.68639
62.97911,56.81677,97.68244
63.08464,56.78197,97.67848
63.19018,56.74678,97.67451
63.29572,56.71117,97.67053
63.40125,56.67515,97.66654
63.50679,56.63872,97.66255
63.61232,56.60188,97.65855
63.71786,56.56463,97.65455
63.82339,56.52696,97.65055
63.92893,56.48887,97.64655
64.03446,56.45037,97.64255
64.14000,56.41145,97.63856
