x,y1,y2
4.41682,74.49339,86.95251
4.42032,74.50567,86.96487
4.42382,74.51796,86.97724
4.42733,74.53027,86.98961
4.43083,74.54258,87.00200
4.43433,74.55490,87.01440
4.43784,74.56723,87.02682
4.44134,74.57958,87.03924
4.44484,74.59194,87.05169
4.44835,74.60431,87.06414
4.45185,74.61671,87.07662
4.45536,74.62912,87.08912
4.45886,74.64155,87.10164
4.46236,74.65400,87.11418
4.46587,74.66648,87.12674
4.46937,74.67898,87.13933
4.47287,74.69150,87.15194
4.47638,74.70405,87.16458
4.47988,74.71662,87.17725
4.48338,74.72923,87.18995
4.48689,74.74186,87.20268
4.49039,74.75452,87.21544
4.49389,74.76722,87.22824
4.49740,74.77995,87.24107
4.50090,74.79271,87.25394
4.50440,74.80551,87.26684
4.50791,74.81834,87.27979
4.51141,74.83122,87.29277
4.51491,74.84413,87.30580
4.51842,74.85708,87.31887
4.52192,74.87008,87.33198
4.52543,74.88312,87.34514
4.52893,74.89620,87.35835
4.53243,74.90932,87.37160
4.53594,74.92249,87.38491
4.53944,74.93571,87.39826
4.54294,74.94898,87.41167
4.54645,74.96230,87.42513
4.54995,74.97566,87.43864
4.55345,74.98908,87.45222
4.55696,75.00255,87.46584
4.56046,75.01608,87.47953
4.56396,75.02966,87.49328
4.56747,75.04330,87.50709
4.57097,75.05699,87.52097
4.57447,75.07074,87.53490
4.57798,75.08456,87.54891
4.58148,75.09843,87.56298
4.58498,75.11236,87.57712
4.58849,75.12636,87.59133
4.59199,75.14041,87.60561
4.59550,75.15454,87.61996
4.59900,75.16873,87.63439
4.60250,75.18298,87.64890
4.60601,75.19730,87.66348
4.60951,75.21169,87.67813
4.61301,75.22615,87.69287
4.61652,75.24068,87.70769
4.62002,75.25528,87.72259
4.62352,75.26995,87.73758
4.62703,75.28470,87.75265
4.63053,75.29952,87.76781
4.63403,75.31441,87.78305
4.63754,75.32938,87.79839
4.64104,75.34442,87.81381
4.64454,75.35955,87.82933
4.64805,75.37475,87.84495
4.65155,75.39003,87.86065
4.65506,75.40538,87.87646
4.65856,75.42082,87.89236
4.66206,75.43634,87.90837
4.66557,75.45194,87.92447
4.66907,75.46763,87.94068
4.67257,75.48340,87.95699
4.67608,75.49925,87.97341
4.67958,75.51519,87.98993
4.68308,75.53121,88.00656
4.68659,75.54732,88.02331
4.69009,75.56351,88.04016
4.69359,75.57979,88.05713
4.69710,75.59616,88.07421
4.70060,75.61262,88.09141
4.70410,75.62917,88.10873
4.70761,75.64581,88.12617
4.71111,75.66253,88.14373
4.71461,75.67935,88.16141
4.71812,75.69626,88.17921
4.72162,75.71326,88.19714
4.72513,75.73036,88.21520
4.72863,75.74754,88.23338
4.73213,75.76482,88.25170
4.73564,75.78220,88.27015
4.73914,75.79966,88.28873
4.74264,75.81722,88.30745
4.74615,75.83488,88.32631
4.74965,75.85263,88.34530
4.75315,75.87047,88.36443
4.75666,75.88842,88.38371
4.76016,75.90645,88.40313
4.76366,75.92459,88.42269
4.76717,75.94281,88.44241
4.77067,75.96114,88.46227
4.77417,75.97956,88.48228
4.77768,75.99808,88.50244
4.78118,76.01670,88.52276
4.78468,76.03541,88.54323
4.78819,76.05422,88.56386
4.79169,76.07313,88.58465
4.79520,76.09213,88.60560
4.79870,76.11123,88.62672
4.80220,76.13043,88.64799
4.80571,76.14973,88.66944
4.80921,76.16912,88.69105
4.81271,76.18861,88.71283
4.81622,76.20820,88.73479
4.81972,76.22788,88.75692
4.82322,76.24766,88.77922
4.82673,76.26754,88.80170
4.83023,76.28751,88.82436
4.83373,76.30758,88.84720
4.83724,76.32774,88.87023
4.84074,76.34800,88.89344
4.84424,76.36835,88.91684
4.84775,76.38880,88.94042
4.85125,76.40935,88.96420
4.85475,76.42998,88.98817
